classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,category,count,pct_cov,depth,observer,notes,site_name_old
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_E,INNER,1,RELIEF,21,70,5.4,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_E,INNER,2,RELIEF,23,76.7,6.4,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_E,OUTER,1,RELIEF,25,83.3,8.9,KAITLYN LANFIELD,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_E,OUTER,2,RELIEF,30,100,8.6,SARA ROSENBLATT,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,1,SUBSTRATE,26,86.7,5.3,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,2,SUBSTRATE,30,100,5.3,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,1,SUBSTRATE,28,93.3,8.3,KAITLYN LANFIELD,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,2,SUBSTRATE,18,60,8.2,SARA ROSENBLATT,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,1,SUBSTRATE,4,13.3,5.2,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,1,SUBSTRATE,2,6.7,8.3,KAITLYN LANFIELD,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,2,SUBSTRATE,12,40,8.2,SARA ROSENBLATT,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,2,RELIEF,10,33.3,4.6,CHRIS HONEYMAN,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,1,RELIEF,14,46.7,5.3,LINDSEY KRAEMER,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,2,RELIEF,10,33.3,5.2,CHRIS HONEYMAN,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,1,RELIEF,7,23.3,5.3,LINDSEY KRAEMER,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,2,RELIEF,10,33.3,6.1,CHRIS HONEYMAN,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,1,RELIEF,6,20,8.3,KAITLYN LANFIELD,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,2,RELIEF,3,10,7.9,SARA ROSENBLATT,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,INNER,1,RELIEF,9,30,5.2,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,1,RELIEF,24,80,8.3,KAITLYN LANFIELD,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_MIDDLE_ISLE_W,OUTER,2,RELIEF,27,90,8.2,SARA ROSENBLATT,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,1,SUBSTRATE,30,100,5.2,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,2,SUBSTRATE,26,86.7,4.8,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,1,SUBSTRATE,24,80,12.5,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,2,SUBSTRATE,29,96.7,11.5,KATIE DAVIS,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,2,SUBSTRATE,4,13.3,4.8,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,1,SUBSTRATE,5,16.7,12.7,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,2,SUBSTRATE,1,3.3,11.6,KATIE DAVIS,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,1,SUBSTRATE,1,3.3,12.5,LINDSEY KRAEMER,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,1,RELIEF,6,20,12.5,LINDSEY KRAEMER,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,1,RELIEF,2,6.7,5.2,CHRIS HONEYMAN,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,2,RELIEF,24,80,4.8,LINDSEY KRAEMER,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,2,RELIEF,2,6.7,11.6,KATIE DAVIS,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,1,RELIEF,27,90,5.2,CHRIS HONEYMAN,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,2,RELIEF,1,3.3,4.6,LINDSEY KRAEMER,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,1,RELIEF,5,16.7,12.7,LINDSEY KRAEMER,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,2,RELIEF,6,20,11.5,KATIE DAVIS,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,1,RELIEF,1,3.3,5.5,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_CEN,INNER,2,RELIEF,5,16.7,4.6,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,1,RELIEF,19,63.3,12.5,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_CEN,OUTER,2,RELIEF,22,73.3,11.5,KATIE DAVIS,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,1,SUBSTRATE,30,100,4.9,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,2,SUBSTRATE,23,76.7,5.8,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,1,SUBSTRATE,25,83.3,9.7,KATIE DAVIS,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,2,SUBSTRATE,23,76.7,9,KATIE DAVIS,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,2,SUBSTRATE,2,6.7,4.9,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,1,SUBSTRATE,4,13.3,9.5,KATIE DAVIS,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,2,SUBSTRATE,5,16.7,8.9,KATIE DAVIS,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,2,SUBSTRATE,5,16.7,6.2,LINDSEY KRAEMER,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,1,SUBSTRATE,1,3.3,9.5,KATIE DAVIS,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,2,SUBSTRATE,2,6.7,8.8,KATIE DAVIS,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,2,RELIEF,2,6.7,6.2,LINDSEY KRAEMER,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,1,RELIEF,8,26.7,4.8,CHRIS HONEYMAN,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,1,RELIEF,8,26.7,9.8,KATIE DAVIS,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,2,RELIEF,17,56.7,9.1,KATIE DAVIS,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,1,RELIEF,12,40,4.9,CHRIS HONEYMAN,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,2,RELIEF,4,13.3,5.8,LINDSEY KRAEMER,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,1,RELIEF,15,50,9.7,KATIE DAVIS,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,2,RELIEF,1,3.3,8.8,KATIE DAVIS,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,1,RELIEF,10,33.3,4.8,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,5,ANACAPA_WEST_ISLE_E,INNER,2,RELIEF,24,80,5.8,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,1,RELIEF,7,23.3,9.7,KATIE DAVIS,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_E,OUTER,2,RELIEF,12,40,8.9,KATIE DAVIS,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,1,SUBSTRATE,30,100,5.2,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,2,SUBSTRATE,26,86.7,5.2,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,1,SUBSTRATE,29,96.7,24.2,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,2,SUBSTRATE,24,80,26.5,KATIE DAVIS,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,2,SUBSTRATE,3,10,5.2,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,1,SUBSTRATE,1,3.3,24.1,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,2,SUBSTRATE,5,16.7,26.5,KATIE DAVIS,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,2,SUBSTRATE,1,3.3,5.8,LINDSEY KRAEMER,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,2,SUBSTRATE,1,3.3,26.5,KATIE DAVIS,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,1,RELIEF,20,66.7,5.3,CHRIS HONEYMAN,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,2,RELIEF,4,13.3,4.9,LINDSEY KRAEMER,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,1,RELIEF,1,3.3,24.7,LINDSEY KRAEMER,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,1,RELIEF,9,30,4.9,CHRIS HONEYMAN,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,2,RELIEF,14,46.7,5.2,LINDSEY KRAEMER,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,1,RELIEF,25,83.3,24.2,LINDSEY KRAEMER,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,2,RELIEF,11,36.7,26.5,KATIE DAVIS,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,1,RELIEF,1,3.3,4.9,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,6,ANACAPA_WEST_ISLE_W,INNER,2,RELIEF,12,40,5.2,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,1,RELIEF,4,13.3,24,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,26,ANACAPA_WEST_ISLE_W,OUTER,2,RELIEF,19,63.3,26.5,KATIE DAVIS,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_E,INNER,1,SUBSTRATE,30,100,5.2,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_E,INNER,2,SUBSTRATE,24,80,5.2,KAITLYN LANFIELD,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,1,SUBSTRATE,26,86.7,9.9,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,2,SUBSTRATE,26,86.7,9,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,1,SUBSTRATE,13,43.3,14.5,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,2,SUBSTRATE,27,90,12.6,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,2,SUBSTRATE,1,3.3,8.8,LINDSEY KRAEMER,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,1,SUBSTRATE,2,6.7,14.6,KEEGAN BELL,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,2,SUBSTRATE,1,3.3,12.2,LINDSEY KRAEMER,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,1,SUBSTRATE,4,13.3,9.9,KEEGAN BELL,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,2,SUBSTRATE,3,10,9.2,LINDSEY KRAEMER,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,2,SUBSTRATE,2,6.7,12.5,LINDSEY KRAEMER,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_E,INNER,1,RELIEF,25,83.3,5.2,CHRIS HONEYMAN,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_E,INNER,2,RELIEF,6,20,5.2,KAITLYN LANFIELD,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,1,RELIEF,24,80,9.9,KEEGAN BELL,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,2,RELIEF,23,76.7,9,LINDSEY KRAEMER,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,1,RELIEF,10,33.3,14.4,KEEGAN BELL,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,2,RELIEF,25,83.3,12.6,LINDSEY KRAEMER,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_E,INNER,2,SUBSTRATE,6,20,5.2,KAITLYN LANFIELD,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,1,SUBSTRATE,15,50,14.5,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_E,INNER,1,RELIEF,5,16.7,5.2,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_E,INNER,2,RELIEF,24,80,5.2,KAITLYN LANFIELD,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,1,RELIEF,6,20,9.7,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,MID,2,RELIEF,7,23.3,9,LINDSEY KRAEMER,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,1,RELIEF,20,66.7,14.5,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,19,ARROYO_QUEMADO_E,OUTER,2,RELIEF,5,16.7,12.6,LINDSEY KRAEMER,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,1,SUBSTRATE,30,100,5.8,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,2,SUBSTRATE,27,90,6.5,KAITLYN LANFIELD,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,1,SUBSTRATE,29,96.7,8.5,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,2,SUBSTRATE,29,96.7,7,KAITLYN LANFIELD,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,1,SUBSTRATE,26,86.7,13.4,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,2,SUBSTRATE,26,86.7,13.3,KAITLYN LANFIELD,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,1,SUBSTRATE,1,3.3,8.5,CHRIS HONEYMAN,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,1,SUBSTRATE,1,3.3,13.4,CHRIS HONEYMAN,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,2,SUBSTRATE,1,3.3,6.4,KAITLYN LANFIELD,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,2,SUBSTRATE,1,3.3,5.2,KAITLYN LANFIELD,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,1,SUBSTRATE,3,10,13.4,CHRIS HONEYMAN,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,2,SUBSTRATE,4,13.3,13.6,KAITLYN LANFIELD,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,1,RELIEF,29,96.7,5.8,CHRIS HONEYMAN,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,2,RELIEF,4,13.3,6.4,KAITLYN LANFIELD,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,1,RELIEF,19,63.3,8.5,CHRIS HONEYMAN,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,2,RELIEF,16,53.3,7,KAITLYN LANFIELD,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,1,RELIEF,24,80,13.4,CHRIS HONEYMAN,,
FLATREL,Vertical Relief: Flat,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,2,RELIEF,6,20,13.4,KAITLYN LANFIELD,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,2,SUBSTRATE,2,6.7,6.4,KAITLYN LANFIELD,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,1,RELIEF,1,3.3,5.5,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,INNER,2,RELIEF,26,86.7,6.5,KAITLYN LANFIELD,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,1,RELIEF,11,36.7,8.5,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,MID,2,RELIEF,14,46.7,7,KAITLYN LANFIELD,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,1,RELIEF,6,20,13.4,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2016,2016,7,18,ARROYO_QUEMADO_W,OUTER,2,RELIEF,24,80,13.3,KAITLYN LANFIELD,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,8,2,HORSESHOE_REEF_E,INNER,1,SUBSTRATE,26,86.7,6.5,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,8,2,HORSESHOE_REEF_E,INNER,2,SUBSTRATE,30,100,6.1,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,8,2,HORSESHOE_REEF_E,MID,1,SUBSTRATE,25,83.3,7,KAITLYN LANFIELD,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2016,2016,8,2,HORSESHOE_REEF_E,MID,2,SUBSTRATE,26,86.7,6.9,KAITLYN LANFIELD,,
